,gid,id_merchant,id_brand,nama_merchant,alamat_merchant,phone_merchant,longitude,latitude,kode_desa,kode_brand,id_desa,geom,nama_brand,nama_sub_kategori,nama_kategori
1053,5331623,5331623,190,MJ Baju Pesta,"Itc Mangga Dua Lantai 5, Jl. Mangga Dua",02130004697,106.8243538,-6.1357658,3175020003,1317001,121304.0,POINT (106.8243538 -6.1357658),Fashion Store (Others),Fashion Store,Commercial
1054,4732112,4732112,131,Pelangi Kelapa Gading,Jl. Boulevard Timur No.61 - 62,02145854180,106.909,-6.152,3175050001,1307002,146913.0,POINT (106.909 -6.152),Dealer Yamaha,Motorcycle Dealer,Commercial
1055,5331628,5331628,190,Stradivarius,"Mall Kelapa Gading 3, Lantai 1, Jl. Boulevard Raya",02145853613,106.9087765,-6.1562805,3175050002,1317001,148219.0,POINT (106.9087765 -6.1562805),Fashion Store (Others),Fashion Store,Commercial
1056,5331632,5331632,190,Delion Collection,Pusat Grosir,081310303149,106.7520297,-6.132158,3175010001,1317001,139464.0,POINT (106.7520297 -6.132158),Fashion Store (Others),Fashion Store,Commercial
1057,5331634,5331634,190,Batik Artaloka,Jl. Danau Sunter Barat No. 19,,106.8562892,-6.1357702,3175030001,1317001,141576.0,POINT (106.8562892 -6.1357702),Fashion Store (Others),Fashion Store,Commercial
1058,5447373,5447373,823,Hotel Neo Mangga Dua Square,"Mangga Dua Square, Jl. Gn. Sahari Blok A No. 10-12/15-23",,106.831045799882,-6.13572759998553,3175020003,2018001,121304.0,POINT (106.831045799882 -6.13572759998553),Hotel Bintang 3 (Others),Hotel Bintang 3,Tourism
1059,5447374,5447374,823,Smarthomm Hotel,Ancol,,106.828310200056,-6.13117649999543,3175020003,2018001,121304.0,POINT (106.828310200056 -6.13117649999543),Hotel Bintang 3 (Others),Hotel Bintang 3,Tourism
1060,5331641,5331641,190,Indo Kaos,Jl. Kepodang,081934154999,106.9231801,-6.1534707,3175060001,1317001,148552.0,POINT (106.9231801 -6.1534707),Fashion Store (Others),Fashion Store,Commercial
1061,5331648,5331648,190,Djarum Mas,"Pasar Pagi Mangga Dua, Lantai 1 Blok C114, Jl. Mangga Dua Raya",0216015831,106.822858,-6.13616,3175020003,1317001,121304.0,POINT (106.822858 -6.13616),Fashion Store (Others),Fashion Store,Commercial
1062,5331653,5331653,190,GMDJ,Jl. Budi Mulia No. 3,,106.838631,-6.1380223,3175020001,1317001,139040.0,POINT (106.838631 -6.1380223),Fashion Store (Others),Fashion Store,Commercial
1063,5331655,5331655,190,Benten,Jl. Pluit Barat Raya No. 24,081510018910,106.7844751,-6.1228734,3175010005,1317001,141057.0,POINT (106.7844751 -6.1228734),Fashion Store (Others),Fashion Store,Commercial
1064,5331661,5331661,190,Nabthan Store,Gg. Masjid Alkuramaa No. 74,087877274242,106.9021418,-6.127782,3175040001,1317001,144122.0,POINT (106.9021418 -6.127782),Fashion Store (Others),Fashion Store,Commercial
1065,5331668,5331668,190,Zahra (Pelicin dan Pewangi Pakaian),Cilincing,,106.9311421,-6.1025021,3175060004,1317001,149984.0,POINT (106.9311421 -6.1025021),Fashion Store (Others),Fashion Store,Commercial
1066,5331670,5331670,190,Asgarito Leather Jacket dan Laundry Repair Jaket Kulit,Jl. Ampera 7 (Budi Mulya) No. 48,083806616911,106.8342616,-6.1345663,3175020001,1317001,139040.0,POINT (106.8342616 -6.1345663),Fashion Store (Others),Fashion Store,Commercial
1067,5331699,5331699,190,Debusana,Jl. Sunter Kemayoran No. 07,0816992894,106.8667985,-6.1572755,3175030002,1317001,142414.0,POINT (106.8667985 -6.1572755),Fashion Store (Others),Fashion Store,Commercial
1068,5331700,5331700,190,Shafira Kelapa Gading,Jl. Boulevard Raya,0214584055,106.904512,-6.1613585,3175050002,1317001,148219.0,POINT (106.904512 -6.1613585),Fashion Store (Others),Fashion Store,Commercial
1069,5331708,5331708,190,Second. Off,Jl. Gg. geng VI No. 111,,106.8818385,-6.11758,3175030005,1317001,142830.0,POINT (106.8818385 -6.11758),Fashion Store (Others),Fashion Store,Commercial
1070,5331717,5331717,190,Supplier Kaos Polos Sunter,Jl. Sunter Kemayoran No. 6,081290810109,106.8712924,-6.1596798,3175030002,1317001,142414.0,POINT (106.8712924 -6.1596798),Fashion Store (Others),Fashion Store,Commercial
1071,5331744,5331744,190,Levis,Boulevard Raya KLP,,106.9084208,-6.1571116,3175050002,1317001,148219.0,POINT (106.9084208 -6.1571116),Fashion Store (Others),Fashion Store,Commercial
1072,5331756,5331756,190,Nie Fashion 27,Jl. Ruko Toho,081298707669,106.7519655,-6.1291368,3175010001,1317001,139464.0,POINT (106.7519655 -6.1291368),Fashion Store (Others),Fashion Store,Commercial
1073,5331757,5331757,190,Marisa Purnama,Jl. Pluit Karang Manis No. 2,087782528333,106.776538,-6.1201995,3175010005,1317001,141057.0,POINT (106.776538 -6.1201995),Fashion Store (Others),Fashion Store,Commercial
1074,5331775,5331775,190,Toko Dian Busana,Jl. Rorotan 11 No. 2,,106.957664,-6.1433429,3175060002,1317001,149504.0,POINT (106.957664 -6.1433429),Fashion Store (Others),Fashion Store,Commercial
1075,5331787,5331787,190,Postillo Indonesia,Jl. Pademangan I Gg. 3 No. 17,083170300314,106.8432298,-6.1432661,3175020002,1317001,139560.0,POINT (106.8432298 -6.1432661),Fashion Store (Others),Fashion Store,Commercial
1076,5331788,5331788,190,Batik Izaz Collection,Jl. Ancol Selatan No. 29 2,087788188996,106.8563697,-6.1312535,3175030001,1317001,141576.0,POINT (106.8563697 -6.1312535),Fashion Store (Others),Fashion Store,Commercial
1077,5331817,5331817,190,Forustuff. Co,Jl. Manggar VIII No. 10,081280992184,106.9067285,-6.12053,3175040003,1317001,145445.0,POINT (106.9067285 -6.12053),Fashion Store (Others),Fashion Store,Commercial
1078,5331818,5331818,190,Giordano,"Mall Kelapa Gading Level 1217A, 217B, 219, 221, 223, Jl. Boulevard Raya Blok M",0214528617,106.9082192,-6.1573519,3175050002,1317001,148219.0,POINT (106.9082192 -6.1573519),Fashion Store (Others),Fashion Store,Commercial
1079,5331821,5331821,190,Distro Manggar Fourthy Eight,Jl. Manggar No. 48,087775113553,106.9099301,-6.1233788,3175040003,1317001,145445.0,POINT (106.9099301 -6.1233788),Fashion Store (Others),Fashion Store,Commercial
1080,5331839,5331839,190,Bajubaru. Id,Jl. Boulevard Barat Raya,08877336060,106.8952026,-6.1515996,3175050001,1317001,146913.0,POINT (106.8952026 -6.1515996),Fashion Store (Others),Fashion Store,Commercial
1081,5331840,5331840,190,Busana Jaya,Jl. Mangga Dua Raya Pasar Pagi Mangga Dua Lantai 1,021053270,106.822284,-6.136165,3175020003,1317001,121304.0,POINT (106.822284 -6.136165),Fashion Store (Others),Fashion Store,Commercial
1082,5331851,5331851,190,The Executive Mall Kelapa Gading I,"Mal Kelapa Gading 1, 1ST Floor Unit 260 262, Jl. Boulevard Raya",0214529641,106.907671,-6.1578678,3175050002,1317001,148219.0,POINT (106.907671 -6.1578678),Fashion Store (Others),Fashion Store,Commercial
1083,5331863,5331863,190,Toko Dedek Busana,Pasar Koja Lantai Dasar,081294176369,106.9157726,-6.120727,3175040003,1317001,145445.0,POINT (106.9157726 -6.120727),Fashion Store (Others),Fashion Store,Commercial
1084,5331877,5331877,190,Artomoro Fashion,"Koja Trade Mall Lantai Ug Blok J3 7, Jl. Kramat Jaya Raya No. 6",085799306664,106.916089,-6.1215529,3175040003,1317001,145445.0,POINT (106.916089 -6.1215529),Fashion Store (Others),Fashion Store,Commercial
1085,5331899,5331899,190,Toko Michael Jackets,Pasar Pagi Mangga 2,08128388998,106.822492,-6.136023,3175020003,1317001,121304.0,POINT (106.822492 -6.136023),Fashion Store (Others),Fashion Store,Commercial
1086,5331905,5331905,190,Toko Legging Shaqina Collection,Jl. Plumpang Semper No. 1F,081286460933,106.9024564,-6.1299087,3175040001,1317001,144122.0,POINT (106.9024564 -6.1299087),Fashion Store (Others),Fashion Store,Commercial
1087,5331916,5331916,190,Koi Fals Distro and Clothing,Jl. Pluit Dalam 3 Gg. Fals No. 30,085863630837,106.7966236,-6.1293815,3175010004,1317001,140950.0,POINT (106.7966236 -6.1293815),Fashion Store (Others),Fashion Store,Commercial
1088,5331920,5331920,190,Blanik,Jl. Pangeran Jayakarta No. 6A,0817332289,106.8292505,-6.1343515,3175020003,1317001,121304.0,POINT (106.8292505 -6.1343515),Fashion Store (Others),Fashion Store,Commercial
1089,5331936,5331936,190,Handesign,Jl. Hidup Baru No. 22Ee Jakarta Utara RT11RW 6 RT11,0818759219,106.8366054,-6.1402511,3175020001,1317001,139040.0,POINT (106.8366054 -6.1402511),Fashion Store (Others),Fashion Store,Commercial
1090,5331944,5331944,190,Leura Couture,Jl. Boulevard Raya No. 1,08119913991,106.9070156,-6.1571779,3175050002,1317001,148219.0,POINT (106.9070156 -6.1571779),Fashion Store (Others),Fashion Store,Commercial
1091,5331955,5331955,190,Batik Fashion Tanah Abang. Com,"Komp.s Soka II Blok B23, Jl. Terusan Bandengan Utara",021601281,106.790371,-6.136469,3175010003,1317001,140006.0,POINT (106.790371 -6.136469),Fashion Store (Others),Fashion Store,Commercial
1092,5331964,5331964,190,Bandar Jersey,"Itc Mangga Dua Lantai 4 Blok B 41 B, Jl. Mangga Dua",081218028166,106.8242837,-6.1356308,3175020003,1317001,121304.0,POINT (106.8242837 -6.1356308),Fashion Store (Others),Fashion Store,Commercial
1093,5331965,5331965,190,Abah Jersey,Jl. Cipeucang Iv No. 27,087881150547,106.90095,-6.1140252,3175040006,1317001,145978.0,POINT (106.90095 -6.1140252),Fashion Store (Others),Fashion Store,Commercial
1094,5331967,5331967,190,Jolie Clothing,Jl. Pluit Timur Raya,082249661401,106.7964391,-6.1234341,3175010005,1317001,141057.0,POINT (106.7964391 -6.1234341),Fashion Store (Others),Fashion Store,Commercial
1095,5331968,5331968,190,Jiwear Store,Jl. Menteng No. 12B,081289839652,106.911734,-6.1128227,3175040004,1317001,145456.0,POINT (106.911734 -6.1128227),Fashion Store (Others),Fashion Store,Commercial
1096,5331973,5331973,190,Batik Hordja,Kelapa Gading Barat,081806180444,106.8922901,-6.1456559,3175050001,1317001,146913.0,POINT (106.8922901 -6.1456559),Fashion Store (Others),Fashion Store,Commercial
1097,5331986,5331986,190,BP Collections,Jl. Kapuk Kamal Raya No. 911,,106.750037,-6.133791,3175010001,1317001,139464.0,POINT (106.750037 -6.133791),Fashion Store (Others),Fashion Store,Commercial
1098,5331989,5331989,190,Doorz Streetwear,Jl. Melur Tugu I No. 6,08979242713,106.9095155,-6.1230884,3175040003,1317001,145445.0,POINT (106.9095155 -6.1230884),Fashion Store (Others),Fashion Store,Commercial
1099,5331994,5331994,190,Leura Couture,"Jl. Raya Kelapa Hybrida No. 6, Blok RB 1",08119913991,106.9117974,-6.1481519,3175050003,1317001,115.0,POINT (106.9117974 -6.1481519),Fashion Store (Others),Fashion Store,Commercial
1100,5331999,5331999,190,Jual Kaos Stok,Jl. Gumumg Sahari Raya Mall Mangga Dua Square,,106.8387677,-6.1417342,3175020002,1317001,139560.0,POINT (106.8387677 -6.1417342),Fashion Store (Others),Fashion Store,Commercial
1101,5332003,5332003,190,My Size Ukuran Besar,"Artha Gading Mall Lantai Dasar Blok A6 No. 26 No. Mal Artha Gading, No. 1, Jl. Artha Gading Selatan Blok A6 No. 1",085813889191,106.892391,-6.1457251,3175050001,1317001,146913.0,POINT (106.892391 -6.1457251),Fashion Store (Others),Fashion Store,Commercial
1102,5332010,5332010,190,Melissa Collection,Jl. H. Tiung,082113331125,106.9117468,-6.1339576,3175040002,1317001,145085.0,POINT (106.9117468 -6.1339576),Fashion Store (Others),Fashion Store,Commercial
1103,5332014,5332014,190,House Of Inaayah,Jl. Gg. gang Raya No. 26,083877674183,106.8827853,-6.1222508,3175030005,1317001,142830.0,POINT (106.8827853 -6.1222508),Fashion Store (Others),Fashion Store,Commercial
1104,5332016,5332016,190,Griya Mode Mery Jonse,"Jl. Sungai Musi No. 255, Blok H",0214402542,106.9201945,-6.1303486,3175060006,1317001,149989.0,POINT (106.9201945 -6.1303486),Fashion Store (Others),Fashion Store,Commercial
1105,5332038,5332038,190,Gaudi,Jl. Boulevard Raya,02145855018,106.9089628,-6.1568539,3175050002,1317001,148219.0,POINT (106.9089628 -6.1568539),Fashion Store (Others),Fashion Store,Commercial
1106,5332040,5332040,190,Honey Lady Utama,Jl. Kapuk Utara I6,0216195510,106.766,-6.13907,3175010002,1317001,139532.0,POINT (106.766 -6.13907),Fashion Store (Others),Fashion Store,Commercial
1107,5332051,5332051,190,Print Baju Purimba,"Toko Eka, Jl. Swasembada Timur Xix",081381188963,106.8912119,-6.1162372,3175030006,1317001,153822.0,POINT (106.8912119 -6.1162372),Fashion Store (Others),Fashion Store,Commercial
1108,5332053,5332053,190,Fashion Aksesoris,Jl. Venice Pantai Indah Kapuk5,02198091616,106.746326,-6.1309114,3175010001,1317001,139464.0,POINT (106.746326 -6.1309114),Fashion Store (Others),Fashion Store,Commercial
1109,5332056,5332056,190,Besanclothing,Jl. H. Oyar No. 104 3,089680830038,106.9167623,-6.1785696,3175050003,1317001,115.0,POINT (106.9167623 -6.1785696),Fashion Store (Others),Fashion Store,Commercial
1110,5332090,5332090,190,Gorgeous Boutique Pik,Jl. Pantai Indah Utara 2,02130010242,106.7605776,-6.1161453,3175010002,1317001,139532.0,POINT (106.7605776 -6.1161453),Fashion Store (Others),Fashion Store,Commercial
1111,5332092,5332092,190,Angel Paris Dress,Jl. Hybrida Raya,0214523406,106.9069203,-6.1468906,3175050001,1317001,146913.0,POINT (106.9069203 -6.1468906),Fashion Store (Others),Fashion Store,Commercial
1112,5332093,5332093,190,Charlotta Atelier,Ruko Cordoba,02156983846,106.7437001,-6.1119026,3175010001,1317001,139464.0,POINT (106.7437001 -6.1119026),Fashion Store (Others),Fashion Store,Commercial
1113,4210130,4210130,672,Will Fitness Indonesia,"Jl. Raya Kelapa Nias No. 6, Kelapa Gading Barat, Kelapa Gading, Jakarta Utara",,106.9028448,-6.149808,3175050001,2404001,146913.0,POINT (106.9028448 -6.149808),Fitness Center (Others),Fitness Center,Sport
1114,5332111,5332111,190,Jas Merah (Susu Jahe Merah),Jl. Mundu No. 5,081280875320,106.903933,-6.1179473,3175040004,1317001,145456.0,POINT (106.903933 -6.1179473),Fashion Store (Others),Fashion Store,Commercial
1115,5332118,5332118,190,Distro Baju RJ (Rafa dan Jihan) Collection,Jl. Tanah Pasir No. 06,081281771105,106.7947011,-6.130217,3175010004,1317001,140950.0,POINT (106.7947011 -6.130217),Fashion Store (Others),Fashion Store,Commercial
1116,5332135,5332135,190,Adhoc Apparel,Jl. Johar No. 6B,082315309659,106.9111884,-6.1184816,3175040003,1317001,145445.0,POINT (106.9111884 -6.1184816),Fashion Store (Others),Fashion Store,Commercial
1117,5332137,5332137,190,Ahmad Sport,Jl. Kali Baru Timur Iv No. 08,087877016433,106.9328355,-6.1004063,3175060007,1317001,149996.0,POINT (106.9328355 -6.1004063),Fashion Store (Others),Fashion Store,Commercial
1118,5332141,5332141,190,Nyla,Jl. Boulevard Raya No. 13,02145853889,106.9088732,-6.1569772,3175050002,1317001,148219.0,POINT (106.9088732 -6.1569772),Fashion Store (Others),Fashion Store,Commercial
1119,5332159,5332159,190,Batik Anda,"H 4 5, Jl. Boulevard Raya",0214525366,106.8985538,-6.1718276,3175050002,1317001,148219.0,POINT (106.8985538 -6.1718276),Fashion Store (Others),Fashion Store,Commercial
1120,5332163,5332163,190,JJ Collection,Jl. Manggar No. 28,,106.909948,-6.1223518,3175040003,1317001,145445.0,POINT (106.909948 -6.1223518),Fashion Store (Others),Fashion Store,Commercial
1121,5332172,5332172,190,Toko Faren Collection,Jl. Sunter Jaya I No. 2 A 2 B,08125334088,106.8614022,-6.154271,3175030002,1317001,142414.0,POINT (106.8614022 -6.154271),Fashion Store (Others),Fashion Store,Commercial
1122,5332173,5332173,190,JMR Tshirt Rxseries,Jl. Cilincing Bakti No. 3 No. 17,081324866697,106.93903,-6.106995,3175060004,1317001,149984.0,POINT (106.93903 -6.106995),Fashion Store (Others),Fashion Store,Commercial
1123,5332178,5332178,190,HJ. Ema Fashion,Jl. Cibadak No. 46,081380883800,106.8994017,-6.1166609,3175040005,1317001,140070.0,POINT (106.8994017 -6.1166609),Fashion Store (Others),Fashion Store,Commercial
1124,5332191,5332191,190,Toko Azka,Jl. Warakas Raya No. 5,087888156632,106.8794784,-6.1146761,3175030007,1317001,144025.0,POINT (106.8794784 -6.1146761),Fashion Store (Others),Fashion Store,Commercial
1125,5332194,5332194,190,Arzoo Boutique and Hijab Gallery,Gg. VII No. 121,081286543613,106.8800449,-6.1247084,3175030004,1317001,142954.0,POINT (106.8800449 -6.1247084),Fashion Store (Others),Fashion Store,Commercial
1126,5332195,5332195,190,Fazia Hijab,Jl. Topeng No. 6,082110001252,106.9075709,-6.1743075,3175050003,1317001,115.0,POINT (106.9075709 -6.1743075),Fashion Store (Others),Fashion Store,Commercial
1127,5332210,5332210,190,X To X Plus Size Clothing,"Mal Artha Gading Lantai GF Blok A6 No. 1718, Jl. Artha Gading Selatan No. 1",081389910025,106.8925432,-6.145457,3175050001,1317001,146913.0,POINT (106.8925432 -6.145457),Fashion Store (Others),Fashion Store,Commercial
